sentiment,review_body,product_category
1,"Soft and comfy without being too thick or too warm. flattering cut. quality material and construction. fully opaque  so no show-though. true to size (i'm 5'8""  140 lbs  my usual size small is perfect). could not improve upon these joggers. love  love  love.",Lounge
1,I like this so much that i ordered it in both colors. it is soft can be worn both ways  and i like the crisscross detail. very comfortable  not formfitting.   i usually order a medium or a large and in this one sized down to a small.,Lounge
1,The material and design of this beach dress is so pretty. i was hoping that this could be worn as both a dress and a swim suit cover-up  but it is only the latter. you can't see it from the photos (the model or mine)  but it is very sheer.... it can really only be worn over a swimsuit. whatever you wear (or don't) will be completely visible. so if you are looking for just a lovely  unique beach dress  this is it! unfortunately for the price i need more versatility! i will consider it on sale!,Lounge
1,These pants are great  super cute and comfy. the price is too high but i do love them.,Lounge
1,Very comfy and warm! i love this! i bought the xs even though i am usually a s or xs.,Lounge
1,I received this for christmas this year and have already worn it several days in a row. it is warm enough to wear while walking the dog in the snow and can also be worn to lounge around the house.  the only reason i didn't rate it a 5 is due to the design fact that it doesn't have pockets. i don't love to carry a purse around all of the time so i use my coat pockets a lot. regardless though i would definitely recommend this especially for the price. i was expecting to come here and see this pric,Lounge
1,This is the prettiest little nighty. it is romantic  soft and so very pretty. i really adore everything about this piece   but the pink detail on the trim  along with the floral embroidery is are just the right extra touches that retailer shoppers have come to love.,Lounge
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,I really wanted to love this waistcoat. i purchased this online and tried it on as soon as i received it. it runs large  but i should have realized the horizontal stripes sitting on the hips is not a good thing. the fur adds additional bulk where it is not needed  the hip area !!!!. i purchased a small and could have purchase a xs  but i think the problem would still be there in a smaller size. it's going back  but i am disappointed as i really wanted a something a little alternative !!!!!,Outerwear
-1,"Saw this on line and decided to ""splurge"" for the holidays. arrived today and is going right back. runs very small especially in the waist. trim is a cheap ribbed fabric with a zipper. fabric is not elegant looking as in the picture  appears cheap and very itchy. sooooo disappointed.",Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
-1,I love the colors and style of this poncho  however  the fabric is a total miss.  it is so scratchy  i developed a serious rash within the first 1/2 hour of wering it. also  unfortunately  the fabric is not woven tightly  so the poncho does not keep you warm  the wind whips right through it. it is disappointing that while the styles of retailer have remained top  the quality of their clothing has steadly gone down the hill. i hope retailer will put more effort in bringing the quality back.,Outerwear
-1,Even in my usual petite small size  this looked bulky and made me look stumpy. disappointing because the style looks so good in the picture and the material looks to be good quality. i don't even know if going down a size would have helped. as others have mentioned it looks like a frumpy house robe.,Outerwear
-1,"I have been looking for a fall/spring coat to wear when the weather is between 30 and 55 degrees. this ""coat"" looks great in the pictures  but so disappointing in reality. the best thing i can say is that the fabric is soft. it is unlined  so i'm not sure why you'd even wear it -- if the weather's warm enough to wear a thin  unlined jacket  why not just wear a sweater? the weight is not what i would expect at this price point. even worse  the design is terrible; my husband (who has a great eye)",Outerwear
0,What a let down. this is not what i would call a coat but a sweater. it is unlined and very lightweight. the fit was cute and would have been so great if it was actually a coat.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,I agree with the other reviews that the sleeves can be tight even for those with slim arms. life would be great in this coat if my arms were always down by my sides. but when i lift my arms that's another story. i also agree that the material wrinkles easily. this is a high-maintenance item as far as pressing and ironing goes. it is a very pretty feminine coat but i would reconsider this only if it goes on sale.,Outerwear
0,I wanted to fall in love with this jacket! i'm an xs or s in retailer brands so i ordered this online in both sizes. when i received it i felt the fabric and immediately loved the color and texture. creamy white (not too stark) and so incredibly soft! the length was the same as on the model which is what i wanted because being 5'2 113# many jackets swallow me. i have narrow shoulders and unfortunately this jacket was too broad and puffy for my frame  and i looked like a marshmallow. the xs was the,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,"I'm all over this trend  but this vest is quite thick/poufy  and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me  a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",Outerwear
0,Too much of a good thing is...still too much. there's too much flounce on this jacket for me--the waist sits slightly high  and the incredible amount of fabric beneath it (when you twill around  it's basically a full circle) makes my hips look huge. if there were about 1/3rd (not 1/2  but 1/3) the amount of fabric to the skirt  i'd be totally in love.   as it is  i'll be returning it.,Outerwear
0,I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.,Outerwear
1,Love this vest! since i am 66 years old i was hesitant to try on this vest because it was out of my comfort zone as to style  but my daughter convinced me to try it on. it is absolutely darling and looked so chic on. my 27 year old daughter bought it  too  so it is stylish for any age. the fur collar is fun and the fabric is very nice and the vest is well made. it can elevate jeans to a dressier look but still have a casual vibe. having a coupon the day we shopped made the decision to buy this e,Outerwear
1,I saw this initially in the store and thought it was nice but did not purchase because i thought the price was too high.  i saw it again and it was on sale but the store had sold out of my size.  i checked online and my size was available so i ordered.  i was afraid this cape would be to long and make me look frumpy but it wasn't and i didn't.  it looked great. i tie the belt a little higher than the model to make me look taller.   i can't wait to wear it on cool fall days.,Outerwear
1,I'm 5'1  100lb and tried on pxs  ps and xs. the portions on the petite are perfect for petite sizes however if you are a d cup  keep in mind that you cannot wear anything thick underneath it if you go with the fitted size. the sleeves are pretty slim in the petite xs too. i'm keeping the pxs skirted trench because it looks like a dress from the fifties (fitted and flared) and looks so cute unbuttoned (like on the model). also  unlike some trenches there are minimum details (like epaulets  contra,Outerwear
1,I ordered xs/s. i usually wear medium in tops and coats. the next size up would've been too big so this cape does run large.,Outerwear
1,I love the colorblock color combo. the colors are neutral enough to go with so many things yet still be unique and stand out. the fit was perfect. i took my normal size medium.,Outerwear
1,This an absolutely beautiful quality stylish coat but through no fault of the coat  i had to return it because i looked like a bear in it. i'm too short and too round around the middle for this type check and this type material. i wouldn't want to discourage anyone from trying it.,Outerwear
1,This vest is a stunner! the dark brown suede is so beautiful. the bronze grommets on the front are a perfect enhancement to the vest. it's hard to see in the picture but the stitching is also top notch. yes  it is a little pricey but it's an investment piece that you will wear and not only get a ton of compliments but feel special when wearing it too. it's a keeper!!!,Outerwear
1,It was love at first sight for me! i am petite 5'2 about 115 lbs and the small worked well for me. i usually order xs in most items in retailer  but because they only had a small left in the store  i thought it would work as i do like my coats a little bigger. when i tried it on  it was the perfect size! like the other reviewer said  i could see why it may not work for those with a fuller chest area. i am on the smaller side in that area and the fact that i went up to a small instead of xs may hav,Outerwear
1,Very soft for vegan leather. very stylish. i thought it ran slightly small for size indicated on jacket. daughter is 8-10 but medium was tight.,Outerwear
-1,These pants look nice and are comfortable but the quality of the fabric is terrible! i should not be surprised because i bought another pair of pants by this same label at antro earlier this year and they did not hold up at all either. but i thought i'd give it another shot. never again! i'm on my 5th wear and the crotch and inner thighs have worn away completely...i mean huge holes in the fabric where it's just disintegrated. even at extra % off the sale price it's not worth it. the full price,Pants
-1,I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.,Pants
-1,Just received these and they fit perfectly  but the panels are different shades of gray. the color is not consistent and it make them look bad. they are perfect otherwise  but sadly they are not wearable. i will be returning,Pants
-1,I love the fit of these pants -- they're the perfect slim black pants. however  i wore these pants exactly three times before the seams split the middle of the pant in not just one  but multiple places. disappointed by the workmanship/quality of the product  especially since the pants fit amazingly and don't sag like other slim fitting black pants tend to do. i hope retailer will take this into consideration and improve the quality of future iterations of this product.,Pants
-1,"I bought this outfit online on sale - so i only paid $70  but i think if i saw it in person first  i probably wouldn't have purchased it. while the design is cute  the fabric is beyond cheap. it's not just polyester - it's like a plastic polyester. i think if you dress it up with high heels  necklace  armful of bangles  you can probably distract from the fabric.     5'5""  120lb  purchased xs and it's a little big still.",Pants
-1,These run small (i am 110 and got a size 4)  they were a tad tight on top. the waist fit but felt a little too snug  short from waist to crotch and then bloomed out in a nice but stiff ish material. they are a dark blue animal print. i felt like bozo the clown goes to the jungle. they looked so silly i had to laugh. even with the 20% off  these are going back. not even comfortable to lounge around the house in never mind being seen by anyone in person!,Pants
-1,I bought the yellow pair on vacation last week and loved them! i wore them home on the plane and had a pony tail holder in my pocket (basic goody binder)  and there is a circle stain where the binder was! so strange! i sprayed them with spray and wash and washed them. the stain is still there and now it is discolored in the area i treated them! they are ruined! i am so disappointed and i only got one wear out of them!,Pants
-1,I read the cleaning instructions label carefully. followed them closely. and still  the dye ran and stained some of my colored clothes. pi**ed me off! just after the first wash and even before wearing them  i have streaks of uneven color on the pants. bad quality material or dye is what causes this. now i have to go and see if i can even get out my other stained clothes. thanks a lot retailer.,Pants
-1,"I thought the photo of these pants was so cute. when i got them in the mail i opened the package and just began to laugh over how long they were. i held the waist up to my chest  just below my shoulders and the pants still hit the ground. i am not a short woman! i ordered a 14  i am 5' 6"". i also found the waistband a little small in relation to the size.",Pants
0,Had to send back for exchange. way too big. i'm very excited to get a smaller size because they are really beautifully made.,Pants
0,This would be perfect if only it were lined!!!! i have a high waist and hourglass shape so jumpers are very hard to find that fit my body type. this is a perfect fit for my body shape and when on  it looks like a lovely dress. however  it is not lined and the material is very light and ivory so you see everything. you can't wear a slip so that leaves the option of some sort of bodysuit if you don't want to show the world what you have. i am very tired of all of the light colored clothing not bei,Pants
0,"I love jumpsuits and was excited about this one because i liked the print/colors and that it's long-sleeved. i ordered my usual medium size (i'm a solid medium). it was a tad tight in the rear/thigh area (not flattering when you have a thin material which shows every bump unlike jeans) but the length (i'm 5'5"") and top fit well. i returned it and ordered the large but the waist was huge (and that's coming from a person with a bit of a tummy bulge) and there isn't anything to cinch the waist in.",Pants
0,I am sure these pants are right for someone  just not me. i am wider in the hips  and they just were really unflatering. the fabric is very lightweight  which i wasn't expecting  and so while the pleats are interesting  with my hips they ended up hitting in just the wrong place. the waist was also much lower than i expected -- not low rise  but i'm used to thinking high waist with wide legs. in short  these pants are probably great on some body types  just not mine. also very long. i'm 5-8 and a,Pants
0,These pants come in great colors and fit nicely if you determine your correct size  which may not be what you usually wear. i have several pair  but i am concerned about investing anymore because of all the complaints on dye stability. retailer is going to have to address this if it is going to continue carrying this product. now  that said  i had a bad accident on one pair of these pants  and the outcome was successful. i wore them to a dinner party and spilled grease on them from one of t,Pants
0,I have mixed feelings on these. i ordered the honey which is a mustard color as shown in the picture. they are true to size  cute  and comfortable. i washed them the first time with a load of darks and the color ran onto other clothes. plus the pants looked a little streaked in some areas. i'm not sure if this was a bad lot  but back to the store they went.,Pants
0,This is an adorable piece but the fit is a gamble. the crotch hung way too low for comfort on these so since i got a great sale price  i had them altered. i haven't worn them yet but i'm sure i'll get compliments when i do. so if you want to take chance on the fit and/or alter them  go for it!,Pants
0,About a month ago i purchased the pilcro hypen chinos in moss size 28 petite. i loved the color and fit so much that when i saw free shipping being offered i decided to get another pair. this time i ordered the color ?pink? and of course size 28 petite. well the color really isn?t pink and unlike the moss color it does not look the color online. the color is more like salmon or apricot definitely not pink. what bothered me more is the fit. this pair was too big. it?s mind-boggling why the sizing,Pants
0,The top is huge! i wear an xs and am not the bustiest of women  but the top part of this romper felt like it belonged on a medium or large  even though the bottoms and waist fit perfectly. i was really disappointed  as i loved it in every other way.,Pants
1,These are really great fitting pants. they are perfect for work. i noticed a little stretch throughout the day but just the perfect amount. the only draw back is that after wearing them once  i noticed a 6 inch opening at the seam of the back leg. i had to get the tailor to fix them. they need to work on the seams in the future.,Pants
1,These pants are beautiful and so comfortable. the liner is a nice surprise. they can be casual or dressed up with a jacket. i'm so pleased to have gotten them on sale!,Pants
1,"These culottes are fun. i bought the neutral color with the black stripes in xs. in my opinion  they run big. i am usually a small (4-6)  31"" waist  38"" hips. pleats at the hip and low waist area are not always my friend  but with a longer tank or shirt  they looked fine. the fabric moves in a graceful way and these culottes can be dressed up or down. so far  wrinkling isn't a huge problem but we'll see. i am 5' 9"" tall and these fall about the same place on the model--mid calf. they looked grea",Pants
1,You have to try it on to see  it fits really well and looks stylish. i love it.  my only concern is the fabric is rather stretchy  not sure if it will hold up well in the long run.,Pants
1,I love these pants. they are a beautiful color and very well made. i like the fit and the style very much.,Pants
1,"Was worried these pants would make my 5'2"" frame appear even shorter  but no  they looked great and fit perfectly. very comfortable. love your pilcro brand  but will remember this brand for the future.",Pants
1,"Great pants  with a couple of quibbles.    these pants have mini blue stripes in the fabric  so in real life they look a bit more blue than they do in the photos. these are not white pants  but they would fill the ""faded blue denim"" niche in your wardrobe. and also like faded blue denim  these pants are more opaque than most lightweight white pants are these days. you would not want to wear black underwear with these  but likewise your undergarment choice would not be immediately apparent (compa",Pants
1,I saw these in an email and immediately went to the web to look at them. they fit well and have nice slim look. the bottom of the legs seems to fit a little slimmer on me than in the picture  but they aren't too tight.,Pants
1,"I love a good gaucho/ culotte. these are very comfortable and fit is tts (i'm 5'9"" 145 and wear a 29). they are ironed with a line down the front  which i don't like  as it's always hard for me to keep the ironing straight. the pants have a little bit of stretch to them which is nice. since they're linen  they will require frequent ironing (which  i hate to do in the summer).",Pants
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,Beware. white is not white. white is more cream  off-white  light beige. i was really looking forward to these shorts but was immediately disappointed when i saw the color. they are cute  but not white. i bought them to wear with the nautical look tops for this summer  but unfortunately  creamy colored shorts don't do much for navy/white tops.also  the button is very difficult to open/close.otherwise they are ok.,Shorts
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
0,These run very large.  i wear a 25 or 26 in paige jeans  and the 25 in these shorts were way too big.  i fear if i got the 24 they would be a little short.,Shorts
0,"The shorts are very cute  very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1""  115 lbs. they are going back.",Shorts
0,These looked so cute and colorful! very sad to receive them yesterday and having to return them today. cute overall  but run large. depending on cut/style  i range from 2-4 in bottoms. i ordered a 2 in these  and they were just way too big. i would exchange for a zero  but i bought them for a trip this weekend. oh well.... consequence of online shopping!,Shorts
0,I had a few pairs of these high-waisted beauties last year and love them so i was thrilled to see them in this adorable pattern which is even cuter in person. unfortunately  the cut is different. the sides  covered here by the model's hands  flare out a bit which is the function of the sectioning that the piping accentuates. the top is not the definitively high-wasted height from last year. i don't own anything else high-wasted  being an apple i'm generally a low-rider owing to a small hips/butt,Shorts
0,The fabric is super soft and comfortable and the look is cute  however the drape on the front crossover is not great and doesn't flatter well. the shorts will probably run a little on the short side for some - i'm very short (5') and the length is great for me but i'm guessing not for the average height.,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,I know rompers typically aren&amp;#39;t the easiest and while i loved this fabric this was a pain to put on no zipper  etc. and the buttons are tiny and since the fabric doesnt stretch it is difficult to even try on. the length of the shorts was great and the fit was just ok all in all i don&amp;#39;t think it is worth the price.,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
1,I was running low on good summer shorts and thought i'd try these based on having a pair of the pilcro cropped pants i got a couple months ago. i tried these shorts on in-store to make sure they fit right and that i liked how they looked but then bought them online (more colors were available in my size than what they had in store). i bought these in 3 different colors and i absolutely love them all! they are my go-to shorts now  they look good with the legs rolled up or down  and i will be wear,Shorts
1,This romper was cute and short but not too short. the fabric is soft and elegant.,Shorts
1,Great romper i personally would not wear it for ever day - i will be wearing it for a beach cover up while on vacation. for reference i ordered a m and am 130 34b.,Shorts
1,A scandalous mini skirt that isn't a skirt! beautiful pattern. does run a little big.,Shorts
1,So cute. modest length. perfect with a flowy top and wedges for date night or t-shirt and flip flops for a little dressier daytime. love the colors,Shorts
1,I was very happy to see these longer length shorts (i have 2 pair of the shorter ones and loved them last summer) so i ordered them immediately. i am curvy and wear a 29 in pilcro and ordered the navy  which is a lovely color and will go with everything. i think they fit great and i like the fact that they are a looser style. i will buy more when they go on sale.,Shorts
1,These shorts are comfortable but so stylish. even though  i love many of retailer shorts  these are one of my favorites.,Shorts
1,I'm a huge skort fan from way back  but finding a cute skort is harder than finding a needle in a haystack  so when i saw this on line i was excited  and when i saw it in the store  my hopes were confirmed. this is truly a stylish  functional skort!! the diagnol hem is flattering along with the two buckle details. love the pockets. you even get a little bonus pocket. the fabric is a beautiful color (moss) and soft  so it hangs in a flattering manner  instead of bunching up. this skort looks grea,Shorts
1,Love everything about it but had to get a size bigger to be long an off/ to short for a mom. if i was 20 would be fine.,Shorts
-1,This skirt looks/lays exactly like the photo. i bought a size small and i usually wear a size 4. it was maybe a smidge big  but nothing that affected the look of the skirt. the material reminded me of felt/wool mixed together  almost like sunday school felt cut outs (but stiffer) (not a fan).. i was underwhelmed - it looked plain and simple  and the color washed me out. definitely not worth the price (for me anyways). good luck!,Skirts
-1,While i love the fabric and the pattern  this skirt leaves too much to be desired. the full price is absurd considering what you get.  there is no mention online that there is no built in slip  and as the material is extremely thin a slip is an absolute must. (see attached photo.) even in dim lighting you can see straight through.   also for this price point it is strange that the skirt is 'pull-on styling.' i would say that it is true to size  and i am usually a medium @ retailer  but i have a sm,Skirts
-1,First of all  this skirt is as cute on as it is in the picture. very flattering. i am a curvy gal on the bottom and this is flattering. that being said  it runs small. i purchased a large which is my usual size  and i need another inch or two all over to make it work. part of the problem is the material. it is a very heavy  durable upholstery like material. there is absolutely no give to this. it is a very stiff material as well -- more what i would expect on a sofa than on my skirt. the skirt c,Skirts
-1,I loved this skirt when i tried it on. the material is soft with a bit of stretch. i'd say this runs a little large. for reference  i'm usually a size 2/4 in retailer and the 2 was still a little large towards the end of the day as it stretched out.     however  my disappointment was with the buttons.i wore it for a day when all of a sudden the top button popped off. fine  that button is the most used. i sewed it back on myself and even reinforced the top three buttons that i use to take on and of,Skirts
-1,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,Skirts
-1,This skirt looks and feels cheap  and the color is much more green than pictured. additionally  i comfortably wore a size 4 and then lost a few pounds  and this is still way too tight to be flattering.,Skirts
-1,Then this one is for you! so disappointed upon receipt of this skirt  as i had been eyeing it for a while and was excited to see it on sale. based upon the pictures  i thought the black stitching was just an interesting outline detail  but it is actually masking this skirt's ugly secret:  a pouch. yes  it literally has a pouch smack dab in the middle of your abdomen  which does not lay flat. the material also looks rather snag prone and already had a few pulls in spots.                 this one,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,This skirt looked absolutely beautiful in store and took my breath away. i immediately headed to the fitting room to try it on  but was disappointed by the awkward ruching. if this skirt has removed that upper portion and kept a normal waistband (thereby also shortening it to knee length)  it would have been lovely. it should be noted that this is midi-length  which is awkward on me. i was unable to find a cute way to wear this which is disappointing since it could have been lovely.,Skirts
0,I fell in love with this skirt when i saw it on display so i had the store order me an xspetite. it seemed like the perfect lightweight summer skirt that would go with everything. it arrived today and i was a bit underwhelmed with the way it actually fit on me. it is kind of a thick linen/cottony material and just didn't lay down well  bunching out on the sides in a way i didn't find to be very flattering. so 5 stars for print and whimsy and charm  but 3 stars for actual fit on. alas it is going,Skirts
0,I tried this on in the store  and the fabric is lovely - so  so soft and drapey. the skirt is very flattering - good length. but the zipper! the zipper was already ripped away from the fabric  so i wasn't able to purchase it. such a shame.,Skirts
0,The material is beautiful and as others said its a bit fuller than one might think. i am returning because it's high waisted with a thick elastic waist band. not my style - i suppose it would work with a thick belt. as i said its beautiful - just not my style.,Skirts
0,"This is an absolutely beautiful skirt from the front. gives a perfect hourgass shape with the strategic color blocking. however  if you have ""shapely"" hips and back-side  this will definitely emphasize that. had to take it back. a little bit much for work and other formal/professional events. however  if you're less endowed in that area  it might work well. gives a great shape!",Skirts
0,I stumbled upon this item at my local retailer  and immediately had to true it on. the colors are so lovely in person. after trying it on  i was disappointed :( the material has a foamy/air feel to it  and the skirt seems to run small. needless to say  i didn't purchase this item.,Skirts
0,I'm actually surprised no one has reviewed this yet. i took the plunge because it seemed like a classic wardrobe staple  nothing too flashy or fancy  that would go well with many outfits. my thoughts below:  __________________  pros:  - fits tts. i'm normally either a 10 or 12 and got the large. it fit well and the elastic isn't too tight. fit very well for me because i have wider hips. so if you're straight or slim  you could probably size down.  - exactly as pictured. it does have a nice flow,Skirts
0,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",Skirts
0,This skirt was cute on  but not particularly flattering. i thought the denim was a little too stiff. typically  a-lines are flattering on my figure  but this was a miss.,Skirts
0,The picture makes it looks like it has rich brown yellow and orange colors. when it came  it was more black with some orange that popped. much different then i expected. the material was nice and silky but i was not willing to keep something that was dry clean only. i sent it back.,Skirts
1,"I haven?t loved the look of something so much in a while as this skirt in the green motif  which i spotted in my durham store. so i ordered it in the xspetite; my usual retailer size (+/- 105 lbs.  34"" hips  26"" waist  average torso length  short legs). if you have smaller than a 26-inch waist  the waist of the xsp will probably be too big. i?d say this skirt is exactly as pictured. the fabric is a thickish  textured knit on the outside  with a thin  green  very soft jersey lining. you have to be",Skirts
1,This skirt is gorgeous. i love the dots  the heavy fabric  the slight metallic in the weave. it also has two exposed zippers  one on either side of the waist  which gives it an edgy vibe. a perfect counter balance to the 50s circle skirt cuteness. however  not knowing my size in tracy reese  i ordered my usual retailer size 4. i cannot even zip it. i measured it and the size 4 has a 24 inch waist. there is about an inch of give in the band  but the elastic is so heavy it would not be flattering to,Skirts
1,"The skirt is beautiful  but the sizing is kind of off. i usually wear a 6  at 5'6"" and 130 lbs. i ordered an 8  though  since sometimes athropologie clothes run small. even the 8 was too tight  so i'll have to exchange it.",Skirts
1,This is a great skirt to add to your closet. i love it. it is comfortable  soft  and has detail to it. i enjoy wearing it for work or a night out.,Skirts
1,"The hemline on this is somewhat see through and that makes this denim skirt really stylish. the waist runs small so i had to return my size for the next size up which was still a bit snug. but the skirt is so far beyond the normal  ho-hum denim skirt i just have to keep it. at 5'3"" it hits just right  slightly above the knee.",Skirts
1,Don't think the photo does this skirt justice. it's a very flattering fit  the kind of skirt you'll wear all summer!,Skirts
1,The colors in this skirt are gorgeous. a super pretty emerald/green color with graphic silver and black flowers. this skirt can be dressed up or dressed down. i'm loving the idea of wearing black tights and flat boots with it to make it casual or wearing it with tights and heels for a holiday party. the weight of the skirt isn't heavy so i think with the right colors can wear it in spring too.,Skirts
1,Saw this skirt in the sale room and figured i'd give it a try. i'm always looking for comfortable skirts that aren't too tight around the waist. once i zipped it up  i knew it would be a keeper! the waist band is super comfortable and it has a hook/eye closure as well. the material is a little heavier weight  but that's fine it can work for winter as well. it's soft  yet structured. the pockets are always a plus. if you want to step away from the normal shapes and colors  this is out of the box,Skirts
1,"This is so comfortable and so flattering. i got it in two colors. i think it runs tts. i sized up so i could wear it lower on my hips. i'm 5'2"" and got the regular size rather than petite and it's more of a maxi skirt on me--way longer than on the model. this is what i wanted (i can never find maxi skirts that aren't way too long even when i try petite)  but if you want it more midi  go for petite sizing.",Skirts
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
